,0,1
1303,0.13,0.03
1304,0.13,0.04
1305,0.13,0.05
1306,0.13,0.06
1307,0.13,0.07
1308,0.13,0.08
1309,0.13,0.09
1310,0.13,0.1
1311,0.13,0.11
1312,0.13,0.12
1313,0.13,0.13
1314,0.13,0.14
1315,0.13,0.15
1316,0.13,0.16
1317,0.13,0.17
1318,0.13,0.18
1319,0.13,0.19
1320,0.13,0.2
1321,0.13,0.21
1322,0.13,0.22
1323,0.13,0.23
1324,0.13,0.24
1325,0.13,0.25
1326,0.13,0.26
1327,0.13,0.27
1328,0.13,0.28
1329,0.13,0.29
1330,0.13,0.3
1331,0.13,0.31
1332,0.13,0.32
1333,0.13,0.33
1334,0.13,0.34
1335,0.13,0.35000000000000003
1336,0.13,0.36
1337,0.13,0.37
1338,0.13,0.38
1339,0.13,0.39
1340,0.13,0.4
1341,0.13,0.41000000000000003
1342,0.13,0.42
1343,0.13,0.43
1344,0.13,0.44
1345,0.13,0.45
1346,0.13,0.46
1347,0.13,0.47000000000000003
1348,0.13,0.48
1349,0.13,0.49
1350,0.13,0.5
1351,0.13,0.51
1352,0.13,0.52
1353,0.13,0.53
1354,0.13,0.54
1355,0.13,0.55
1356,0.13,0.56
1357,0.13,0.5700000000000001
1358,0.13,0.58
1359,0.13,0.59
1360,0.13,0.6
1361,0.13,0.61
1362,0.13,0.62
1363,0.13,0.63
1364,0.13,0.64
1365,0.13,0.65
1366,0.13,0.66
1367,0.13,0.67
1368,0.13,0.68
1369,0.13,0.6900000000000001
1370,0.13,0.7000000000000001
1371,0.13,0.71
1372,0.13,0.72
1373,0.13,0.73
1374,0.13,0.74
1375,0.13,0.75
1376,0.13,0.76
1377,0.13,0.77
1378,0.13,0.78
1379,0.13,0.79
1380,0.13,0.8
1381,0.13,0.81
1382,0.13,0.8200000000000001
1383,0.13,0.8300000000000001
1384,0.13,0.84
1385,0.13,0.85
1386,0.13,0.86
1387,0.13,0.87
1388,0.13,0.88
1389,0.13,0.89
1390,0.13,0.9
1391,0.13,0.91
1392,0.13,0.92
1393,0.13,0.93
1394,0.13,0.9400000000000001
1395,0.13,0.9500000000000001
1396,0.13,0.96
1397,0.13,0.97
1398,0.13,0.98
1399,0.13,0.99
1400,0.14,0.0
1401,0.14,0.01
1402,0.14,0.02
1403,0.14,0.03
1404,0.14,0.04
1405,0.14,0.05
1406,0.14,0.06
1407,0.14,0.07
1408,0.14,0.08
1409,0.14,0.09
1410,0.14,0.1
1411,0.14,0.11
1412,0.14,0.12
1413,0.14,0.13
1414,0.14,0.14
1415,0.14,0.15
1416,0.14,0.16
1417,0.14,0.17
1418,0.14,0.18
1419,0.14,0.19
1420,0.14,0.2
1421,0.14,0.21
1422,0.14,0.22
1423,0.14,0.23
1424,0.14,0.24
1425,0.14,0.25
1426,0.14,0.26
1427,0.14,0.27
1428,0.14,0.28
1429,0.14,0.29
1430,0.14,0.3
1431,0.14,0.31
1432,0.14,0.32
1433,0.14,0.33
1434,0.14,0.34
1435,0.14,0.35000000000000003
1436,0.14,0.36
1437,0.14,0.37
1438,0.14,0.38
1439,0.14,0.39
1440,0.14,0.4
1441,0.14,0.41000000000000003
1442,0.14,0.42
1443,0.14,0.43
1444,0.14,0.44
1445,0.14,0.45
1446,0.14,0.46
1447,0.14,0.47000000000000003
1448,0.14,0.48
1449,0.14,0.49
1450,0.14,0.5
1451,0.14,0.51
1452,0.14,0.52
1453,0.14,0.53
1454,0.14,0.54
1455,0.14,0.55
1456,0.14,0.56
1457,0.14,0.5700000000000001
1458,0.14,0.58
1459,0.14,0.59
1460,0.14,0.6
1461,0.14,0.61
1462,0.14,0.62
1463,0.14,0.63
1464,0.14,0.64
1465,0.14,0.65
1466,0.14,0.66
1467,0.14,0.67
1468,0.14,0.68
1469,0.14,0.6900000000000001
1470,0.14,0.7000000000000001
1471,0.14,0.71
1472,0.14,0.72
1473,0.14,0.73
1474,0.14,0.74
1475,0.14,0.75
1476,0.14,0.76
1477,0.14,0.77
1478,0.14,0.78
1479,0.14,0.79
1480,0.14,0.8
1481,0.14,0.81
1482,0.14,0.8200000000000001
1483,0.14,0.8300000000000001
1484,0.14,0.84
1485,0.14,0.85
1486,0.14,0.86
1487,0.14,0.87
1488,0.14,0.88
1489,0.14,0.89
1490,0.14,0.9
1491,0.14,0.91
1492,0.14,0.92
1493,0.14,0.93
1494,0.14,0.9400000000000001
1495,0.14,0.9500000000000001
1496,0.14,0.96
1497,0.14,0.97
1498,0.14,0.98
1499,0.14,0.99
1500,0.15,0.0
1501,0.15,0.01
1502,0.15,0.02
1503,0.15,0.03
1504,0.15,0.04
1505,0.15,0.05
1506,0.15,0.06
1507,0.15,0.07
1508,0.15,0.08
1509,0.15,0.09
1510,0.15,0.1
1511,0.15,0.11
1512,0.15,0.12
1513,0.15,0.13
1514,0.15,0.14
1515,0.15,0.15
1516,0.15,0.16
1517,0.15,0.17
1518,0.15,0.18
1519,0.15,0.19
1520,0.15,0.2
1521,0.15,0.21
1522,0.15,0.22
1523,0.15,0.23
1524,0.15,0.24
1525,0.15,0.25
1526,0.15,0.26
1527,0.15,0.27
1528,0.15,0.28
1529,0.15,0.29
1530,0.15,0.3
1531,0.15,0.31
1532,0.15,0.32
1533,0.15,0.33
1534,0.15,0.34
1535,0.15,0.35000000000000003
1536,0.15,0.36
1537,0.15,0.37
1538,0.15,0.38
1539,0.15,0.39
1540,0.15,0.4
1541,0.15,0.41000000000000003
1542,0.15,0.42
1543,0.15,0.43
1544,0.15,0.44
1545,0.15,0.45
1546,0.15,0.46
1547,0.15,0.47000000000000003
1548,0.15,0.48
1549,0.15,0.49
1550,0.15,0.5
1551,0.15,0.51
1552,0.15,0.52
1553,0.15,0.53
1554,0.15,0.54
1555,0.15,0.55
1556,0.15,0.56
1557,0.15,0.5700000000000001
1558,0.15,0.58
1559,0.15,0.59
1560,0.15,0.6
1561,0.15,0.61
1562,0.15,0.62
1563,0.15,0.63
1564,0.15,0.64
1565,0.15,0.65
1566,0.15,0.66
1567,0.15,0.67
1568,0.15,0.68
1569,0.15,0.6900000000000001
1570,0.15,0.7000000000000001
1571,0.15,0.71
1572,0.15,0.72
1573,0.15,0.73
1574,0.15,0.74
1575,0.15,0.75
1576,0.15,0.76
1577,0.15,0.77
1578,0.15,0.78
1579,0.15,0.79
1580,0.15,0.8
1581,0.15,0.81
1582,0.15,0.8200000000000001
1583,0.15,0.8300000000000001
1584,0.15,0.84
1585,0.15,0.85
1586,0.15,0.86
1587,0.15,0.87
1588,0.15,0.88
1589,0.15,0.89
1590,0.15,0.9
1591,0.15,0.91
1592,0.15,0.92
1593,0.15,0.93
1594,0.15,0.9400000000000001
1595,0.15,0.9500000000000001
1596,0.15,0.96
1597,0.15,0.97
1598,0.15,0.98
1599,0.15,0.99
1600,0.16,0.0
1601,0.16,0.01
1602,0.16,0.02
1603,0.16,0.03
1604,0.16,0.04
1605,0.16,0.05
1606,0.16,0.06
1607,0.16,0.07
1608,0.16,0.08
1609,0.16,0.09
1610,0.16,0.1
1611,0.16,0.11
1612,0.16,0.12
1613,0.16,0.13
1614,0.16,0.14
1615,0.16,0.15
1616,0.16,0.16
1617,0.16,0.17
1618,0.16,0.18
1619,0.16,0.19
1620,0.16,0.2
1621,0.16,0.21
1622,0.16,0.22
1623,0.16,0.23
1624,0.16,0.24
1625,0.16,0.25
1626,0.16,0.26
1627,0.16,0.27
1628,0.16,0.28
1629,0.16,0.29
1630,0.16,0.3
1631,0.16,0.31
1632,0.16,0.32
1633,0.16,0.33
1634,0.16,0.34
1635,0.16,0.35000000000000003
1636,0.16,0.36
1637,0.16,0.37
1638,0.16,0.38
1639,0.16,0.39
1640,0.16,0.4
1641,0.16,0.41000000000000003
1642,0.16,0.42
1643,0.16,0.43
1644,0.16,0.44
1645,0.16,0.45
1646,0.16,0.46
1647,0.16,0.47000000000000003
1648,0.16,0.48
1649,0.16,0.49
1650,0.16,0.5
1651,0.16,0.51
1652,0.16,0.52
1653,0.16,0.53
1654,0.16,0.54
1655,0.16,0.55
1656,0.16,0.56
1657,0.16,0.5700000000000001
1658,0.16,0.58
1659,0.16,0.59
1660,0.16,0.6
1661,0.16,0.61
1662,0.16,0.62
1663,0.16,0.63
1664,0.16,0.64
1665,0.16,0.65
1666,0.16,0.66
1667,0.16,0.67
1668,0.16,0.68
1669,0.16,0.6900000000000001
1670,0.16,0.7000000000000001
1671,0.16,0.71
1672,0.16,0.72
1673,0.16,0.73
1674,0.16,0.74
1675,0.16,0.75
1676,0.16,0.76
1677,0.16,0.77
1678,0.16,0.78
1679,0.16,0.79
1680,0.16,0.8
1681,0.16,0.81
1682,0.16,0.8200000000000001
1683,0.16,0.8300000000000001
1684,0.16,0.84
1685,0.16,0.85
1686,0.16,0.86
1687,0.16,0.87
1688,0.16,0.88
1689,0.16,0.89
1690,0.16,0.9
1691,0.16,0.91
1692,0.16,0.92
1693,0.16,0.93
1694,0.16,0.9400000000000001
1695,0.16,0.9500000000000001
1696,0.16,0.96
1697,0.16,0.97
1698,0.16,0.98
1699,0.16,0.99
1700,0.17,0.0
1701,0.17,0.01
1702,0.17,0.02
1703,0.17,0.03
1704,0.17,0.04
1705,0.17,0.05
1706,0.17,0.06
1707,0.17,0.07
1708,0.17,0.08
1709,0.17,0.09
1710,0.17,0.1
1711,0.17,0.11
1712,0.17,0.12
1713,0.17,0.13
1714,0.17,0.14
1715,0.17,0.15
1716,0.17,0.16
1717,0.17,0.17
1718,0.17,0.18
1719,0.17,0.19
1720,0.17,0.2
1721,0.17,0.21
1722,0.17,0.22
1723,0.17,0.23
1724,0.17,0.24
1725,0.17,0.25
1726,0.17,0.26
1727,0.17,0.27
1728,0.17,0.28
1729,0.17,0.29
1730,0.17,0.3
1731,0.17,0.31
1732,0.17,0.32
1733,0.17,0.33
1734,0.17,0.34
1735,0.17,0.35000000000000003
1736,0.17,0.36
1737,0.17,0.37
1738,0.17,0.38
1739,0.17,0.39
1740,0.17,0.4
1741,0.17,0.41000000000000003
1742,0.17,0.42
1743,0.17,0.43
1744,0.17,0.44
1745,0.17,0.45
1746,0.17,0.46
1747,0.17,0.47000000000000003
1748,0.17,0.48
1749,0.17,0.49
1750,0.17,0.5
1751,0.17,0.51
1752,0.17,0.52
1753,0.17,0.53
1754,0.17,0.54
1755,0.17,0.55
1756,0.17,0.56
1757,0.17,0.5700000000000001
1758,0.17,0.58
1759,0.17,0.59
1760,0.17,0.6
1761,0.17,0.61
1762,0.17,0.62
1763,0.17,0.63
1764,0.17,0.64
1765,0.17,0.65
1766,0.17,0.66
1767,0.17,0.67
1768,0.17,0.68
1769,0.17,0.6900000000000001
1770,0.17,0.7000000000000001
1771,0.17,0.71
1772,0.17,0.72
1773,0.17,0.73
1774,0.17,0.74
1775,0.17,0.75
1776,0.17,0.76
1777,0.17,0.77
1778,0.17,0.78
1779,0.17,0.79
1780,0.17,0.8
1781,0.17,0.81
1782,0.17,0.8200000000000001
1783,0.17,0.8300000000000001
1784,0.17,0.84
1785,0.17,0.85
1786,0.17,0.86
1787,0.17,0.87
1788,0.17,0.88
1789,0.17,0.89
1790,0.17,0.9
1791,0.17,0.91
1792,0.17,0.92
1793,0.17,0.93
1794,0.17,0.9400000000000001
1795,0.17,0.9500000000000001
1796,0.17,0.96
1797,0.17,0.97
1798,0.17,0.98
1799,0.17,0.99
1800,0.18,0.0
1801,0.18,0.01
1802,0.18,0.02
1803,0.18,0.03
1804,0.18,0.04
1805,0.18,0.05
1806,0.18,0.06
1807,0.18,0.07
1808,0.18,0.08
1809,0.18,0.09
1810,0.18,0.1
1811,0.18,0.11
1812,0.18,0.12
1813,0.18,0.13
1814,0.18,0.14
1815,0.18,0.15
1816,0.18,0.16
1817,0.18,0.17
1818,0.18,0.18
1819,0.18,0.19
1820,0.18,0.2
1821,0.18,0.21
1822,0.18,0.22
1823,0.18,0.23
1824,0.18,0.24
1825,0.18,0.25
1826,0.18,0.26
1827,0.18,0.27
1828,0.18,0.28
1829,0.18,0.29
1830,0.18,0.3
1831,0.18,0.31
1832,0.18,0.32
1833,0.18,0.33
1834,0.18,0.34
1835,0.18,0.35000000000000003
1836,0.18,0.36
1837,0.18,0.37
1838,0.18,0.38
1839,0.18,0.39
1840,0.18,0.4
1841,0.18,0.41000000000000003
1842,0.18,0.42
1843,0.18,0.43
1844,0.18,0.44
1845,0.18,0.45
1846,0.18,0.46
1847,0.18,0.47000000000000003
1848,0.18,0.48
1849,0.18,0.49
1850,0.18,0.5
1851,0.18,0.51
1852,0.18,0.52
1853,0.18,0.53
1854,0.18,0.54
1855,0.18,0.55
1856,0.18,0.56
1857,0.18,0.5700000000000001
1858,0.18,0.58
1859,0.18,0.59
1860,0.18,0.6
1861,0.18,0.61
1862,0.18,0.62
1863,0.18,0.63
1864,0.18,0.64
1865,0.18,0.65
1866,0.18,0.66
1867,0.18,0.67
1868,0.18,0.68
1869,0.18,0.6900000000000001
1870,0.18,0.7000000000000001
1871,0.18,0.71
1872,0.18,0.72
1873,0.18,0.73
1874,0.18,0.74
1875,0.18,0.75
1876,0.18,0.76
1877,0.18,0.77
1878,0.18,0.78
1879,0.18,0.79
1880,0.18,0.8
1881,0.18,0.81
1882,0.18,0.8200000000000001
1883,0.18,0.8300000000000001
1884,0.18,0.84
1885,0.18,0.85
1886,0.18,0.86
1887,0.18,0.87
1888,0.18,0.88
1889,0.18,0.89
1890,0.18,0.9
1891,0.18,0.91
1892,0.18,0.92
1893,0.18,0.93
1894,0.18,0.9400000000000001
1895,0.18,0.9500000000000001
1896,0.18,0.96
1897,0.18,0.97
1898,0.18,0.98
1899,0.18,0.99
1900,0.19,0.0
1901,0.19,0.01
1902,0.19,0.02
1903,0.19,0.03
1904,0.19,0.04
1905,0.19,0.05
1906,0.19,0.06
1907,0.19,0.07
1908,0.19,0.08
1909,0.19,0.09
1910,0.19,0.1
1911,0.19,0.11
1912,0.19,0.12
1913,0.19,0.13
1914,0.19,0.14
1915,0.19,0.15
1916,0.19,0.16
1917,0.19,0.17
1918,0.19,0.18
1919,0.19,0.19
1920,0.19,0.2
1921,0.19,0.21
1922,0.19,0.22
1923,0.19,0.23
1924,0.19,0.24
1925,0.19,0.25
1926,0.19,0.26
1927,0.19,0.27
1928,0.19,0.28
1929,0.19,0.29
1930,0.19,0.3
1931,0.19,0.31
1932,0.19,0.32
1933,0.19,0.33
1934,0.19,0.34
1935,0.19,0.35000000000000003
1936,0.19,0.36
1937,0.19,0.37
1938,0.19,0.38
1939,0.19,0.39
1940,0.19,0.4
1941,0.19,0.41000000000000003
1942,0.19,0.42
1943,0.19,0.43
1944,0.19,0.44
1945,0.19,0.45
1946,0.19,0.46
1947,0.19,0.47000000000000003
1948,0.19,0.48
1949,0.19,0.49
1950,0.19,0.5
1951,0.19,0.51
1952,0.19,0.52
1953,0.19,0.53
1954,0.19,0.54
1955,0.19,0.55
1956,0.19,0.56
1957,0.19,0.5700000000000001
1958,0.19,0.58
1959,0.19,0.59
1960,0.19,0.6
1961,0.19,0.61
1962,0.19,0.62
1963,0.19,0.63
1964,0.19,0.64
1965,0.19,0.65
1966,0.19,0.66
1967,0.19,0.67
1968,0.19,0.68
1969,0.19,0.6900000000000001
1970,0.19,0.7000000000000001
1971,0.19,0.71
1972,0.19,0.72
1973,0.19,0.73
1974,0.19,0.74
1975,0.19,0.75
1976,0.19,0.76
1977,0.19,0.77
1978,0.19,0.78
1979,0.19,0.79
1980,0.19,0.8
1981,0.19,0.81
1982,0.19,0.8200000000000001
1983,0.19,0.8300000000000001
1984,0.19,0.84
1985,0.19,0.85
1986,0.19,0.86
1987,0.19,0.87
1988,0.19,0.88
1989,0.19,0.89
1990,0.19,0.9
1991,0.19,0.91
1992,0.19,0.92
1993,0.19,0.93
1994,0.19,0.9400000000000001
1995,0.19,0.9500000000000001
1996,0.19,0.96
1997,0.19,0.97
1998,0.19,0.98
1999,0.19,0.99
2000,0.2,0.0
2001,0.2,0.01
2002,0.2,0.02
2003,0.2,0.03
2004,0.2,0.04
2005,0.2,0.05
2006,0.2,0.06
2007,0.2,0.07
2008,0.2,0.08
2009,0.2,0.09
2010,0.2,0.1
2011,0.2,0.11
2012,0.2,0.12
2013,0.2,0.13
2014,0.2,0.14
2015,0.2,0.15
2016,0.2,0.16
2017,0.2,0.17
2018,0.2,0.18
2019,0.2,0.19
2020,0.2,0.2
2021,0.2,0.21
2022,0.2,0.22
2023,0.2,0.23
2024,0.2,0.24
2025,0.2,0.25
2026,0.2,0.26
2027,0.2,0.27
2028,0.2,0.28
2029,0.2,0.29
2030,0.2,0.3
2031,0.2,0.31
2032,0.2,0.32
2033,0.2,0.33
2034,0.2,0.34
2035,0.2,0.35000000000000003
2036,0.2,0.36
2037,0.2,0.37
2038,0.2,0.38
2039,0.2,0.39
2040,0.2,0.4
2041,0.2,0.41000000000000003
2042,0.2,0.42
2043,0.2,0.43
2044,0.2,0.44
2045,0.2,0.45
2046,0.2,0.46
2047,0.2,0.47000000000000003
2048,0.2,0.48
2049,0.2,0.49
2050,0.2,0.5
2051,0.2,0.51
2052,0.2,0.52
2053,0.2,0.53
2054,0.2,0.54
2055,0.2,0.55
2056,0.2,0.56
2057,0.2,0.5700000000000001
2058,0.2,0.58
2059,0.2,0.59
2060,0.2,0.6
2061,0.2,0.61
2062,0.2,0.62
2063,0.2,0.63
2064,0.2,0.64
2065,0.2,0.65
2066,0.2,0.66
2067,0.2,0.67
2068,0.2,0.68
2069,0.2,0.6900000000000001
2070,0.2,0.7000000000000001
2071,0.2,0.71
2072,0.2,0.72
2073,0.2,0.73
2074,0.2,0.74
2075,0.2,0.75
2076,0.2,0.76
2077,0.2,0.77
2078,0.2,0.78
2079,0.2,0.79
2080,0.2,0.8
2081,0.2,0.81
2082,0.2,0.8200000000000001
2083,0.2,0.8300000000000001
2084,0.2,0.84
2085,0.2,0.85
2086,0.2,0.86
2087,0.2,0.87
2088,0.2,0.88
2089,0.2,0.89
2090,0.2,0.9
2091,0.2,0.91
2092,0.2,0.92
2093,0.2,0.93
2094,0.2,0.9400000000000001
2095,0.2,0.9500000000000001
2096,0.2,0.96
2097,0.2,0.97
2098,0.2,0.98
2099,0.2,0.99
2100,0.21,0.0
2101,0.21,0.01
2102,0.21,0.02
2103,0.21,0.03
2104,0.21,0.04
2105,0.21,0.05
2106,0.21,0.06
2107,0.21,0.07
2108,0.21,0.08
2109,0.21,0.09
2110,0.21,0.1
2111,0.21,0.11
2112,0.21,0.12
2113,0.21,0.13
2114,0.21,0.14
2115,0.21,0.15
2116,0.21,0.16
2117,0.21,0.17
2118,0.21,0.18
2119,0.21,0.19
2120,0.21,0.2
2121,0.21,0.21
2122,0.21,0.22
2123,0.21,0.23
2124,0.21,0.24
2125,0.21,0.25
2126,0.21,0.26
2127,0.21,0.27
2128,0.21,0.28
2129,0.21,0.29
2130,0.21,0.3
2131,0.21,0.31
2132,0.21,0.32
2133,0.21,0.33
2134,0.21,0.34
2135,0.21,0.35000000000000003
2136,0.21,0.36
2137,0.21,0.37
2138,0.21,0.38
2139,0.21,0.39
2140,0.21,0.4
2141,0.21,0.41000000000000003
2142,0.21,0.42
2143,0.21,0.43
2144,0.21,0.44
2145,0.21,0.45
2146,0.21,0.46
2147,0.21,0.47000000000000003
2148,0.21,0.48
2149,0.21,0.49
2150,0.21,0.5
2151,0.21,0.51
2152,0.21,0.52
2153,0.21,0.53
2154,0.21,0.54
2155,0.21,0.55
2156,0.21,0.56
2157,0.21,0.5700000000000001
2158,0.21,0.58
2159,0.21,0.59
2160,0.21,0.6
2161,0.21,0.61
2162,0.21,0.62
2163,0.21,0.63
2164,0.21,0.64
2165,0.21,0.65
2166,0.21,0.66
2167,0.21,0.67
2168,0.21,0.68
2169,0.21,0.6900000000000001
2170,0.21,0.7000000000000001
2171,0.21,0.71
2172,0.21,0.72
2173,0.21,0.73
2174,0.21,0.74
2175,0.21,0.75
2176,0.21,0.76
2177,0.21,0.77
2178,0.21,0.78
2179,0.21,0.79
2180,0.21,0.8
2181,0.21,0.81
2182,0.21,0.8200000000000001
2183,0.21,0.8300000000000001
2184,0.21,0.84
2185,0.21,0.85
2186,0.21,0.86
2187,0.21,0.87
2188,0.21,0.88
2189,0.21,0.89
2190,0.21,0.9
2191,0.21,0.91
2192,0.21,0.92
2193,0.21,0.93
2194,0.21,0.9400000000000001
2195,0.21,0.9500000000000001
2196,0.21,0.96
2197,0.21,0.97
2198,0.21,0.98
2199,0.21,0.99
2200,0.22,0.0
2201,0.22,0.01
2202,0.22,0.02
2203,0.22,0.03
2204,0.22,0.04
2205,0.22,0.05
2206,0.22,0.06
2207,0.22,0.07
2208,0.22,0.08
2209,0.22,0.09
2210,0.22,0.1
2211,0.22,0.11
2212,0.22,0.12
2213,0.22,0.13
2214,0.22,0.14
2215,0.22,0.15
2216,0.22,0.16
2217,0.22,0.17
2218,0.22,0.18
2219,0.22,0.19
2220,0.22,0.2
2221,0.22,0.21
2222,0.22,0.22
2223,0.22,0.23
2224,0.22,0.24
2225,0.22,0.25
2226,0.22,0.26
2227,0.22,0.27
2228,0.22,0.28
2229,0.22,0.29
2230,0.22,0.3
2231,0.22,0.31
2232,0.22,0.32
2233,0.22,0.33
2234,0.22,0.34
2235,0.22,0.35000000000000003
2236,0.22,0.36
2237,0.22,0.37
2238,0.22,0.38
2239,0.22,0.39
2240,0.22,0.4
2241,0.22,0.41000000000000003
2242,0.22,0.42
2243,0.22,0.43
2244,0.22,0.44
2245,0.22,0.45
2246,0.22,0.46
2247,0.22,0.47000000000000003
2248,0.22,0.48
2249,0.22,0.49
2250,0.22,0.5
2251,0.22,0.51
2252,0.22,0.52
2253,0.22,0.53
2254,0.22,0.54
2255,0.22,0.55
2256,0.22,0.56
2257,0.22,0.5700000000000001
2258,0.22,0.58
2259,0.22,0.59
2260,0.22,0.6
2261,0.22,0.61
2262,0.22,0.62
2263,0.22,0.63
2264,0.22,0.64
2265,0.22,0.65
2266,0.22,0.66
2267,0.22,0.67
2268,0.22,0.68
2269,0.22,0.6900000000000001
2270,0.22,0.7000000000000001
2271,0.22,0.71
2272,0.22,0.72
2273,0.22,0.73
2274,0.22,0.74
2275,0.22,0.75
2276,0.22,0.76
2277,0.22,0.77
2278,0.22,0.78
2279,0.22,0.79
2280,0.22,0.8
2281,0.22,0.81
2282,0.22,0.8200000000000001
2283,0.22,0.8300000000000001
2284,0.22,0.84
2285,0.22,0.85
2286,0.22,0.86
2287,0.22,0.87
2288,0.22,0.88
2289,0.22,0.89
2290,0.22,0.9
2291,0.22,0.91
2292,0.22,0.92
2293,0.22,0.93
2294,0.22,0.9400000000000001
2295,0.22,0.9500000000000001
2296,0.22,0.96
2297,0.22,0.97
2298,0.22,0.98
2299,0.22,0.99
2300,0.23,0.0
2301,0.23,0.01
2302,0.23,0.02
2303,0.23,0.03
2304,0.23,0.04
2305,0.23,0.05
2306,0.23,0.06
2307,0.23,0.07
2308,0.23,0.08
2309,0.23,0.09
2310,0.23,0.1
2311,0.23,0.11
2312,0.23,0.12
2313,0.23,0.13
2314,0.23,0.14
2315,0.23,0.15
2316,0.23,0.16
2317,0.23,0.17
2318,0.23,0.18
2319,0.23,0.19
2320,0.23,0.2
2321,0.23,0.21
2322,0.23,0.22
2323,0.23,0.23
2324,0.23,0.24
2325,0.23,0.25
2326,0.23,0.26
2327,0.23,0.27
2328,0.23,0.28
2329,0.23,0.29
2330,0.23,0.3
2331,0.23,0.31
2332,0.23,0.32
2333,0.23,0.33
2334,0.23,0.34
2335,0.23,0.35000000000000003
2336,0.23,0.36
2337,0.23,0.37
2338,0.23,0.38
2339,0.23,0.39
2340,0.23,0.4
2341,0.23,0.41000000000000003
2342,0.23,0.42
2343,0.23,0.43
2344,0.23,0.44
2345,0.23,0.45
2346,0.23,0.46
2347,0.23,0.47000000000000003
2348,0.23,0.48
2349,0.23,0.49
2350,0.23,0.5
2351,0.23,0.51
2352,0.23,0.52
2353,0.23,0.53
2354,0.23,0.54
2355,0.23,0.55
2356,0.23,0.56
2357,0.23,0.5700000000000001
2358,0.23,0.58
2359,0.23,0.59
2360,0.23,0.6
2361,0.23,0.61
2362,0.23,0.62
2363,0.23,0.63
2364,0.23,0.64
2365,0.23,0.65
2366,0.23,0.66
2367,0.23,0.67
2368,0.23,0.68
2369,0.23,0.6900000000000001
2370,0.23,0.7000000000000001
2371,0.23,0.71
2372,0.23,0.72
2373,0.23,0.73
2374,0.23,0.74
2375,0.23,0.75
2376,0.23,0.76
2377,0.23,0.77
2378,0.23,0.78
2379,0.23,0.79
2380,0.23,0.8
2381,0.23,0.81
2382,0.23,0.8200000000000001
2383,0.23,0.8300000000000001
2384,0.23,0.84
2385,0.23,0.85
2386,0.23,0.86
2387,0.23,0.87
2388,0.23,0.88
2389,0.23,0.89
2390,0.23,0.9
2391,0.23,0.91
2392,0.23,0.92
2393,0.23,0.93
2394,0.23,0.9400000000000001
2395,0.23,0.9500000000000001
2396,0.23,0.96
2397,0.23,0.97
2398,0.23,0.98
2399,0.23,0.99
2400,0.24,0.0
2401,0.24,0.01
2402,0.24,0.02
2403,0.24,0.03
2404,0.24,0.04
2405,0.24,0.05
2406,0.24,0.06
2407,0.24,0.07
2408,0.24,0.08
2409,0.24,0.09
2410,0.24,0.1
2411,0.24,0.11
2412,0.24,0.12
2413,0.24,0.13
2414,0.24,0.14
2415,0.24,0.15
2416,0.24,0.16
2417,0.24,0.17
2418,0.24,0.18
2419,0.24,0.19
2420,0.24,0.2
2421,0.24,0.21
2422,0.24,0.22
2423,0.24,0.23
2424,0.24,0.24
2425,0.24,0.25
2426,0.24,0.26
2427,0.24,0.27
2428,0.24,0.28
2429,0.24,0.29
2430,0.24,0.3
2431,0.24,0.31
2432,0.24,0.32
2433,0.24,0.33
2434,0.24,0.34
2435,0.24,0.35000000000000003
2436,0.24,0.36
2437,0.24,0.37
2438,0.24,0.38
2439,0.24,0.39
2440,0.24,0.4
2441,0.24,0.41000000000000003
2442,0.24,0.42
2443,0.24,0.43
2444,0.24,0.44
2445,0.24,0.45
2446,0.24,0.46
2447,0.24,0.47000000000000003
2448,0.24,0.48
2449,0.24,0.49
2450,0.24,0.5
2451,0.24,0.51
2452,0.24,0.52
2453,0.24,0.53
2454,0.24,0.54
2455,0.24,0.55
2456,0.24,0.56
2457,0.24,0.5700000000000001
2458,0.24,0.58
2459,0.24,0.59
2460,0.24,0.6
2461,0.24,0.61
2462,0.24,0.62
2463,0.24,0.63
2464,0.24,0.64
2465,0.24,0.65
2466,0.24,0.66
2467,0.24,0.67
2468,0.24,0.68
2469,0.24,0.6900000000000001
2470,0.24,0.7000000000000001
2471,0.24,0.71
2472,0.24,0.72
2473,0.24,0.73
2474,0.24,0.74
2475,0.24,0.75
2476,0.24,0.76
2477,0.24,0.77
2478,0.24,0.78
2479,0.24,0.79
2480,0.24,0.8
2481,0.24,0.81
2482,0.24,0.8200000000000001
2483,0.24,0.8300000000000001
2484,0.24,0.84
2485,0.24,0.85
2486,0.24,0.86
2487,0.24,0.87
2488,0.24,0.88
2489,0.24,0.89
2490,0.24,0.9
2491,0.24,0.91
2492,0.24,0.92
2493,0.24,0.93
2494,0.24,0.9400000000000001
2495,0.24,0.9500000000000001
2496,0.24,0.96
2497,0.24,0.97
2498,0.24,0.98
2499,0.24,0.99
2500,0.25,0.0
2501,0.25,0.01
2502,0.25,0.02
2503,0.25,0.03
2504,0.25,0.04
2505,0.25,0.05
2506,0.25,0.06
2507,0.25,0.07
2508,0.25,0.08
2509,0.25,0.09
2510,0.25,0.1
2511,0.25,0.11
2512,0.25,0.12
2513,0.25,0.13
2514,0.25,0.14
2515,0.25,0.15
2516,0.25,0.16
2517,0.25,0.17
2518,0.25,0.18
2519,0.25,0.19
